IfcGlobalId,IfcClass,Storey,BoqSec,BoqItemRef,Role,Basis,Confidence
01U2Ox69TF78CjGAzXHAWr,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAXH,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAXH,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAXJ,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAXJ,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAXi,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAXi,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAXk,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAXk,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAXl,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAXl,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAYW,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAYW,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAYX,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAYX,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAYZ,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAYZ,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAY_,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAY_,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAYb,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAYb,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZE,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZE,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZG,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZG,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZH,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZH,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZI,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZI,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZk,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZk,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAZl,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAZl,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHA_M,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHA_M,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHA_N,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHA_N,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHA_O,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHA_O,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHA_P,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHA_P,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHA_Q,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHA_Q,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAa0,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAa0,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAa2,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAa2,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAa3,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAa3,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAa5,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAa5,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAa7,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAa7,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAbO,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAbO,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAbP,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAbP,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAbQ,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAbQ,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAbR,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAbR,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAbS,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAbS,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAcC,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAcC,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAcE,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAcE,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAcF,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAcF,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdO,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdO,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdP,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdP,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdQ,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdQ,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdR,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdR,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdS,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdS,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdn,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdn,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAdp,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAdp,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAe8,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAe8,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAe9,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAe9,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeA,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeA,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeB,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeB,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeC,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeC,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeW,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeW,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeX,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeX,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeZ,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeZ,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAe_,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAe_,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAeb,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAeb,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAh0,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAh0,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAh1,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAh1,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAh2,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAh2,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhU,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhU,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhV,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhV,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhq,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhq,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhs,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhs,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAht,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAht,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhv,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhv,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAhx,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAhx,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAm2,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAm2,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAm4,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAm4,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAm5,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAm5,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAm7,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAm7,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAm9,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAm9,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAo$,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAo$,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAoW,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAoW,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAo_,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAo_,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAoy,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAoy,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAoz,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAoz,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApA,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApA,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApB,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApB,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApC,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApC,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApD,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApD,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApE,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApE,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApm,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApm,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApo,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApo,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApp,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApp,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApr,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApr,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHApt,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHApt,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsM,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsM,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsO,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsO,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsP,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsP,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsR,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsR,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsT,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsT,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAso,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAso,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsp,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsp,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsq,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsq,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAsr,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAsr,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAss,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAss,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
01U2Ox69TF78CjGAzXHAuI,IFCSLAB,01 - Entry Level,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
01U2Ox69TF78CjGAzXHAuI,IFCSLAB,01 - Entry Level,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
